Segment Number,Time,Position,Velocity,Acceleration
1,0.0,0.0,0.0,1200.0
1,0.02,0.24000000000000002,24.0,1200.0
1,0.04,0.9600000000000001,48.0,1200.0
1,0.06,2.16,72.0,1200.0
2,0.07,2.94,84.0,0.0
2,0.09000000000000001,4.62,84.0,0.0
2,0.11000000000000001,6.300000000000001,84.0,0.0
2,0.13,7.98,84.0,0.0
2,0.15,9.659999999999998,84.0,0.0
2,0.16999999999999998,11.339999999999998,84.0,0.0
2,0.18999999999999997,13.019999999999996,84.0,0.0
2,0.20999999999999996,14.699999999999996,84.0,0.0
2,0.22999999999999995,16.379999999999995,84.0,0.0
2,0.24999999999999994,18.059999999999995,84.0,0.0
2,0.26999999999999996,19.74,84.0,0.0
2,0.29,21.419999999999998,84.0,0.0
2,0.31,23.1,84.0,0.0
2,0.33,24.78,84.0,0.0
2,0.35000000000000003,26.460000000000004,84.0,0.0
2,0.37000000000000005,28.140000000000004,84.0,0.0
2,0.39000000000000007,29.820000000000007,84.0,0.0
2,0.4100000000000001,31.500000000000007,84.0,0.0
2,0.4300000000000001,33.18000000000001,84.0,0.0
2,0.4500000000000001,34.86000000000001,84.0,0.0
2,0.47000000000000014,36.540000000000006,84.0,0.0
2,0.49000000000000016,38.22000000000001,84.0,0.0
2,0.5100000000000001,39.900000000000006,84.0,0.0
2,0.5300000000000001,41.580000000000005,84.0,0.0
2,0.5500000000000002,43.26000000000001,84.0,0.0
2,0.5700000000000002,44.94000000000002,84.0,0.0
2,0.5900000000000002,46.62000000000002,84.0,0.0
2,0.6100000000000002,48.30000000000002,84.0,0.0
2,0.6300000000000002,49.98000000000002,84.0,0.0
2,0.6500000000000002,51.660000000000025,84.0,0.0
2,0.6700000000000003,53.340000000000025,84.0,0.0
2,0.6900000000000003,55.020000000000024,84.0,0.0
2,0.7100000000000003,56.700000000000024,84.0,0.0
2,0.7300000000000003,58.38000000000003,84.0,0.0
2,0.7500000000000003,60.06000000000003,84.0,0.0
2,0.7700000000000004,61.74000000000003,84.0,0.0
2,0.7900000000000004,63.42000000000003,84.0,0.0
2,0.8100000000000004,65.10000000000004,84.0,0.0
2,0.8300000000000004,66.78000000000004,84.0,0.0
2,0.8500000000000004,68.46000000000004,84.0,0.0
2,0.8700000000000004,70.14000000000004,84.0,0.0
2,0.8900000000000005,71.82000000000004,84.0,0.0
2,0.9100000000000005,73.50000000000004,84.0,0.0
2,0.9300000000000005,75.18000000000005,84.0,0.0
2,0.9500000000000005,76.86000000000004,84.0,0.0
2,0.9700000000000005,78.54000000000005,84.0,0.0
2,0.9900000000000005,80.22000000000004,84.0,0.0
3,1.0,81.05999999999999,84.00000000000007,-1200.0
3,1.02,82.5,60.00000000000006,-1200.0
3,1.04,83.46,36.00000000000003,-1200.0
3,1.06,83.94,12.00000000000001,-1200.0
