LeftPos,LeftVelocity,LeftAcceleration,LeftJerk,LeftHeading,LeftDt,LeftX,LeftY,RightPos,RightVelocity,RightAcceleration,RightJerk,RightHeading,RightDt,RightX,RightY,
0.000, 0.058, 5.797, 579.710, 0.000, 0.010, 0.000, 1.063, 0.000, 0.058, 5.797, 579.710, 0.000, 0.010, 0.000, -1.062
0.001, 0.116, 5.797, -0.020, 0.000, 0.010, 0.001, 1.063, 0.001, 0.116, 5.797, 0.020, 0.000, 0.010, 0.001, -1.062
0.004, 0.261, 14.492, 869.462, 0.000, 0.010, 0.004, 1.063, 0.004, 0.261, 14.494, 869.668, 0.000, 0.010, 0.004, -1.062
0.009, 0.464, 20.285, 579.387, 0.000, 0.010, 0.009, 1.063, 0.009, 0.464, 20.294, 580.033, 0.000, 0.010, 0.009, -1.062
0.016, 0.724, 26.075, 578.968, 0.000, 0.010, 0.016, 1.063, 0.016, 0.725, 26.099, 580.452, 0.000, 0.010, 0.016, -1.062
0.026, 1.043, 31.858, 578.283, 0.000, 0.010, 0.026, 1.063, 0.026, 1.044, 31.910, 581.137, 0.000, 0.010, 0.026, -1.062
0.041, 1.419, 37.631, 577.268, 0.000, 0.010, 0.041, 1.063, 0.041, 1.421, 37.732, 582.153, 0.000, 0.010, 0.041, -1.062
0.059, 1.853, 43.389, 575.860, 0.000, 0.010, 0.059, 1.063, 0.059, 1.857, 43.567, 583.561, 0.000, 0.010, 0.059, -1.062
0.083, 2.345, 49.129, 573.999, 0.000, 0.010, 0.083, 1.063, 0.083, 2.351, 49.422, 585.422, 0.000, 0.010, 0.083, -1.062
0.111, 2.893, 54.845, 571.628, 0.000, 0.010, 0.111, 1.063, 0.112, 2.904, 55.299, 587.792, 0.000, 0.010, 0.112, -1.062
0.146, 3.498, 60.532, 568.694, 0.000, 0.010, 0.146, 1.063, 0.147, 3.516, 61.207, 590.727, 0.000, 0.010, 0.147, -1.062
0.188, 4.160, 66.184, 565.145, 0.000, 0.010, 0.188, 1.063, 0.189, 4.188, 67.149, 594.275, 0.000, 0.010, 0.189, -1.062
0.237, 4.878, 71.793, 560.936, 0.001, 0.010, 0.237, 1.063, 0.238, 4.919, 73.134, 598.485, 0.001, 0.010, 0.238, -1.062
0.293, 5.652, 77.353, 556.017, 0.001, 0.010, 0.293, 1.063, 0.295, 5.711, 79.168, 603.403, 0.001, 0.010, 0.295, -1.062
0.358, 6.480, 82.857, 550.344, 0.001, 0.010, 0.358, 1.063, 0.361, 6.563, 85.259, 609.076, 0.001, 0.010, 0.361, -1.062
0.432, 7.363, 88.295, 543.864, 0.002, 0.010, 0.432, 1.063, 0.435, 7.477, 91.415, 615.556, 0.002, 0.010, 0.435, -1.062
0.515, 8.300, 93.661, 536.515, 0.002, 0.010, 0.515, 1.063, 0.520, 8.454, 97.644, 622.904, 0.002, 0.010, 0.520, -1.062
0.608, 9.289, 98.943, 528.220, 0.003, 0.010, 0.608, 1.063, 0.615, 9.493, 103.956, 631.198, 0.003, 0.010, 0.615, -1.062
0.711, 10.302, 101.273, 232.996, 0.005, 0.010, 0.711, 1.064, 0.721, 10.568, 107.423, 346.712, 0.005, 0.010, 0.721, -1.061
0.824, 11.309, 100.670, -60.299, 0.006, 0.010, 0.824, 1.064, 0.837, 11.648, 108.026, 60.295, 0.006, 0.010, 0.837, -1.061
0.947, 12.309, 100.006, -66.394, 0.008, 0.010, 0.947, 1.065, 0.964, 12.735, 108.690, 66.387, 0.008, 0.010, 0.964, -1.060
1.080, 13.301, 99.277, -72.850, 0.011, 0.010, 1.080, 1.066, 1.103, 13.829, 109.418, 72.840, 0.011, 0.010, 1.103, -1.058
1.223, 14.286, 98.479, -79.841, 0.014, 0.010, 1.223, 1.068, 1.252, 14.931, 110.216, 79.828, 0.014, 0.010, 1.252, -1.057
1.375, 15.234, 94.781, -369.785, 0.017, 0.010, 1.375, 1.070, 1.412, 16.012, 108.117, -209.947, 0.017, 0.010, 1.412, -1.054
1.536, 16.116, 88.220, -656.127, 0.022, 0.010, 1.536, 1.074, 1.583, 17.043, 103.084, -503.319, 0.022, 0.010, 1.583, -1.051
